Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness,cluster,Player Name
30,68,68,1.0,3.0,1.0,3.0,2.0,192.0,93.0,64.0,21.0,66.0,63.0,45.0,53.0,60.0,61.0,61.0,57.0,55.0,65.0,66.0,58.0,51.0,68.0,75.0,71.0,87.0,59.0,76.0,66.0,36.0,42.0,38.0,68.0,73.73469387755102,66.0,68.0,8.0,10.0,8.0,11.0,11.0,1.8,67.0,1,F. Pogba
23,79,84,24.0,65.0,2.0,2.0,2.0,190.0,87.0,38.0,31.0,82.0,75.0,28.0,52.0,47.0,27.0,71.0,66.0,62.0,72.0,51.0,78.0,37.0,51.0,70.0,67.0,86.0,30.0,82.0,78.0,44.0,59.0,40.0,74.0,73.73469387755102,81.0,78.0,12.0,8.0,13.0,10.0,7.0,47.4,80.0,1,Gabriel
32,77,77,7.0,26.0,1.0,3.0,2.0,186.0,77.0,45.0,26.0,80.0,67.0,40.0,40.0,47.0,46.0,53.0,68.0,50.0,60.0,67.0,72.0,51.0,66.0,87.0,78.0,89.0,31.0,78.0,76.0,35.0,47.0,31.0,66.0,73.73469387755102,76.0,77.0,15.0,12.0,9.0,11.0,8.0,14.7,75.0,1,Aridane
23,71,80,4.0,7.0,1.0,3.0,2.0,175.0,72.0,59.0,41.0,68.0,66.0,32.0,62.0,33.0,41.0,50.0,65.0,72.0,71.0,70.0,68.0,69.0,49.0,76.0,78.0,58.0,37.0,70.0,70.0,55.0,51.0,45.0,68.0,73.73469387755102,73.0,70.0,8.0,6.0,7.0,12.0,8.0,6.8,72.0,1,K. Mac Allister
23,70,79,3.3,2.0,1.0,3.0,2.0,185.0,77.0,51.0,35.0,70.0,61.0,39.0,52.0,51.0,39.0,55.0,60.0,65.0,67.0,68.0,67.0,68.0,59.0,75.0,66.0,70.0,40.0,74.0,70.0,44.0,50.0,40.0,60.0,73.73469387755102,73.0,70.0,16.0,10.0,15.0,7.0,15.0,5.9,70.0,1,21 A. Cistana
30,71,71,1.5,3.0,2.0,3.0,2.0,186.0,78.0,62.0,28.0,76.0,70.0,50.0,59.0,51.0,51.0,66.0,65.0,50.0,48.0,53.0,70.0,53.0,63.0,80.0,46.0,80.0,46.0,66.0,73.0,50.0,57.0,42.0,70.0,73.73469387755102,72.0,70.0,9.0,10.0,10.0,6.0,12.0,2.4,68.0,1,L. Caldirola
26,68,71,1.4,3.0,1.0,2.0,2.0,189.0,78.0,43.0,39.0,66.0,59.0,39.0,50.0,41.0,39.0,62.0,57.0,75.0,71.0,70.0,66.0,66.0,64.0,89.0,68.0,76.0,42.0,83.0,66.0,47.0,39.0,47.0,50.0,73.73469387755102,66.0,66.0,10.0,11.0,11.0,9.0,8.0,2.1,66.0,1,Nathan
28,78,79,13.5,83.0,2.0,4.0,2.0,199.0,96.0,46.0,34.0,85.0,70.0,28.0,45.0,41.0,52.0,77.0,58.0,30.0,34.0,29.0,75.0,28.0,83.0,69.0,66.0,90.0,47.0,85.0,78.0,46.0,60.0,59.0,72.0,73.73469387755102,80.0,75.0,16.0,11.0,11.0,15.0,10.0,26.7,77.0,1,J. Vestergaard
27,65,68,800.0,6.0,1.0,3.0,2.0,187.0,82.0,53.0,62.0,68.0,62.0,43.0,52.0,44.0,35.0,61.0,65.0,43.0,54.0,54.0,55.0,67.0,65.0,82.0,77.0,86.0,61.0,69.0,61.0,65.0,57.0,44.0,69.0,73.73469387755102,63.0,62.0,13.0,10.0,6.0,8.0,7.0,1.2,56.0,1,B. Ndoye
36,65,65,160.0,2.0,1.0,3.0,3.0,170.0,65.0,60.0,41.0,51.0,58.0,43.0,59.0,72.0,49.0,56.0,62.0,75.0,76.0,65.0,56.0,82.0,54.0,73.0,80.0,60.0,40.0,64.0,58.0,51.0,52.0,42.0,65.0,73.73469387755102,62.0,63.0,11.0,10.0,6.0,7.0,11.0,248.0,60.0,1,21 Óscar Rubio
22,74,82,9.0,24.0,1.0,2.0,2.0,187.0,76.0,42.0,29.0,77.0,75.0,29.0,60.0,39.0,30.0,70.0,69.0,67.0,74.0,66.0,68.0,57.0,55.0,74.0,69.0,78.0,31.0,74.0,72.0,33.0,43.0,47.0,64.0,73.73469387755102,77.0,72.0,6.0,8.0,15.0,15.0,14.0,18.9,74.0,1,L. Balerdi
27,66,69,975.0,4.0,1.0,3.0,2.0,188.0,78.0,54.0,43.0,63.0,65.0,42.0,56.0,58.0,47.0,60.0,58.0,66.0,63.0,62.0,65.0,60.0,58.0,61.0,70.0,74.0,48.0,61.0,66.0,53.0,51.0,46.0,63.0,73.73469387755102,68.0,67.0,13.0,9.0,9.0,10.0,15.0,1.3,67.0,1,D. Granli
23,68,73,1.7,6.0,1.0,3.0,2.0,184.0,73.0,65.0,39.0,70.0,66.0,43.0,61.0,48.0,39.0,62.0,67.0,75.0,79.0,61.0,55.0,59.0,52.0,76.0,66.0,77.0,39.0,62.0,66.0,48.0,50.0,42.0,52.0,73.73469387755102,69.0,64.0,11.0,10.0,5.0,9.0,10.0,3.5,63.0,1,H. Mendes
27,69,71,1.5,550.0,1.0,2.0,2.0,188.0,83.0,31.0,34.0,66.0,63.0,46.0,57.0,25.0,32.0,68.0,58.0,72.0,70.0,65.0,60.0,58.0,69.0,87.0,65.0,74.0,63.0,73.0,70.0,38.0,46.0,66.0,54.0,73.73469387755102,72.0,68.0,6.0,6.0,12.0,5.0,14.0,3.3,69.0,1,Y. Meriah
31,69,69,950.0,5.0,1.0,3.0,2.0,188.0,80.0,55.0,34.0,68.0,64.0,40.0,38.0,51.0,43.0,65.0,59.0,62.0,65.0,59.0,63.0,57.0,54.0,75.0,70.0,85.0,48.0,66.0,71.0,57.0,55.0,45.0,61.0,73.73469387755102,68.0,65.0,10.0,10.0,15.0,8.0,15.0,1.2,67.0,1,Kim Kee Hee
28,79,79,15.0,51.0,1.0,3.0,2.0,190.0,83.0,53.0,36.0,80.0,68.0,32.0,34.0,42.0,30.0,68.0,68.0,69.0,68.0,44.0,80.0,51.0,52.0,37.0,78.0,83.0,30.0,82.0,81.0,55.0,56.0,38.0,75.0,73.73469387755102,82.0,78.0,10.0,6.0,13.0,10.0,10.0,25.5,83.0,1,B. Djimsiti
20,76,84,15.5,29.0,2.0,3.0,2.0,194.0,75.0,36.0,21.0,78.0,77.0,31.0,57.0,44.0,34.0,76.0,66.0,55.0,67.0,34.0,74.0,37.0,70.0,79.0,66.0,84.0,47.0,68.0,78.0,44.0,66.0,46.0,73.0,73.73469387755102,78.0,72.0,8.0,7.0,5.0,15.0,8.0,32.6,78.0,1,B. Badiashile
28,74,75,4.0,37.0,1.0,3.0,2.0,194.0,79.0,42.0,33.0,74.0,68.0,33.0,56.0,40.0,37.0,62.0,65.0,67.0,69.0,63.0,71.0,55.0,53.0,77.0,74.0,83.0,31.0,77.0,73.0,39.0,57.0,44.0,70.0,73.73469387755102,74.0,74.0,5.0,9.0,13.0,6.0,8.0,8.3,74.0,1,E. Pinnock
30,73,73,2.5,11.0,1.0,2.0,2.0,183.0,81.0,57.0,38.0,71.0,64.0,41.0,48.0,55.0,44.0,64.0,66.0,51.0,52.0,43.0,76.0,53.0,55.0,82.0,76.0,83.0,43.0,84.0,70.0,51.0,38.0,38.0,69.0,73.73469387755102,72.0,70.0,10.0,9.0,10.0,11.0,7.0,4.3,74.0,1,M. Nervo
29,77,77,5.0,70.0,2.0,3.0,2.0,190.0,84.0,50.0,26.0,79.0,70.0,55.0,63.0,38.0,35.0,67.0,73.0,54.0,58.0,52.0,72.0,39.0,47.0,60.0,62.0,76.0,25.0,75.0,77.0,40.0,60.0,60.0,63.16222222222222,79.0,85.0,77.0,10.0,10.0,9.0,7.0,16.0,122.88882636655948,69.04920514761544,1,16 Pedro Geromel
30,72,72,1.9,6.0,2.0,3.0,2.0,188.0,83.0,41.0,28.0,71.0,71.0,55.0,48.0,38.0,31.0,70.0,60.0,59.0,66.0,54.0,77.0,40.0,79.0,84.0,76.0,86.0,56.0,75.0,73.0,25.0,44.0,44.0,73.0,73.73469387755102,69.0,63.0,6.0,13.0,12.0,9.0,8.0,2.9,74.0,1,J. Mensah
28,74,75,4.0,36.0,1.0,3.0,2.0,180.0,84.0,61.0,32.0,83.0,66.0,39.0,47.0,28.0,31.0,63.0,64.0,53.0,71.0,47.0,68.0,55.0,44.0,92.0,82.0,82.0,30.0,70.0,75.0,51.0,47.0,48.0,65.0,73.73469387755102,74.0,72.0,7.0,15.0,8.0,15.0,14.0,7.1,71.0,1,B. Valdez
30,86,86,55.5,105.0,3.0,3.0,2.0,187.0,89.0,30.0,22.0,84.0,63.0,14.0,69.0,28.0,28.0,63.0,64.0,74.0,87.0,51.0,83.0,34.0,55.0,82.0,70.0,94.0,15.0,83.0,85.0,35.0,52.0,33.0,82.0,73.73469387755102,88.0,86.0,7.0,11.0,7.0,13.0,5.0,94.4,90.0,1,K. Koulibaly
34,69,69,450.0,4.0,1.0,3.0,2.0,183.0,79.0,49.0,35.0,68.0,74.0,44.0,58.0,34.0,35.0,74.0,61.0,61.0,54.0,59.0,68.0,65.0,56.0,68.0,77.0,76.0,40.0,69.0,68.0,32.0,60.0,61.0,73.0,73.73469387755102,68.0,68.0,14.0,10.0,6.0,14.0,9.0,653.0,70.0,1,M. Besler
22,70,76,2.3,11.0,1.0,2.0,2.0,184.0,83.0,59.0,34.0,74.0,66.0,31.0,65.0,49.0,31.0,62.0,62.0,66.0,69.0,59.0,64.0,59.0,47.0,70.0,75.0,79.0,36.0,70.0,67.0,55.0,55.0,37.0,66.0,73.73469387755102,73.0,69.0,8.0,12.0,13.0,9.0,10.0,3.7,69.0,1,S. Nsoki
33,71,71,900.0,7.0,1.0,4.0,2.0,181.0,78.0,47.0,35.0,66.0,62.0,41.0,47.0,48.0,41.0,64.0,60.0,50.0,46.0,60.0,68.0,68.0,62.0,86.0,59.0,75.0,49.0,81.0,72.0,45.0,64.0,31.0,65.0,73.73469387755102,69.0,73.0,15.0,13.0,6.0,16.0,12.0,1.2,73.0,1,M. Pazdan
27,61,63,350.0,500.0,1.0,3.0,3.0,185.0,75.0,54.0,56.0,62.0,64.0,55.0,61.0,61.0,48.0,64.0,61.0,49.0,49.0,52.0,59.0,53.0,62.0,56.0,73.0,76.0,58.0,60.0,55.0,61.0,62.0,58.0,65.0,73.73469387755102,64.0,57.0,6.0,15.0,9.0,16.0,8.0,569.0,60.0,1,G. Buckley
32,70,70,1.0,3.0,2.0,2.0,2.0,184.0,79.0,68.0,22.0,68.0,64.0,25.0,62.0,31.0,37.0,66.0,66.0,54.0,58.0,67.0,70.0,67.0,68.0,75.0,67.0,74.0,41.0,77.0,72.0,56.0,46.0,41.0,67.0,73.73469387755102,70.0,70.0,8.0,12.0,15.0,12.0,5.0,1.6,69.0,1,21 N. Tomović
27,69,72,1.6,4.0,1.0,3.0,2.0,188.0,84.0,44.0,36.0,65.0,64.0,34.0,60.0,31.0,61.0,67.0,63.0,47.0,60.0,42.0,65.0,51.0,88.0,82.0,72.0,83.0,76.0,73.0,68.0,42.0,49.0,38.0,65.0,73.73469387755102,69.0,66.0,5.0,12.0,6.0,6.0,12.0,2.5,66.0,1,J. Glesnes
26,73,75,3.3,19.0,1.0,2.0,2.0,185.0,76.0,47.0,18.0,75.0,63.0,32.0,57.0,49.0,23.0,57.0,67.0,72.0,73.0,68.0,68.0,49.0,50.0,88.0,79.0,73.0,26.0,77.0,73.0,56.0,43.0,36.0,62.0,73.73469387755102,75.0,74.0,12.0,14.0,14.0,14.0,9.0,6.8,72.0,1,J. Castelletto
23,68,77,2.6,5.0,1.0,3.0,2.0,178.0,78.0,67.0,36.0,61.0,66.0,36.0,57.0,57.0,38.0,67.0,65.0,70.0,68.0,60.0,56.0,66.0,47.0,77.0,77.0,63.0,42.0,71.0,60.0,53.0,40.0,47.0,60.0,73.73469387755102,72.0,68.0,8.0,13.0,9.0,9.0,12.0,4.9,65.0,1,J. Angulo
28,69,70,1.3,4.0,1.0,2.0,2.0,185.0,75.0,56.0,40.0,67.0,64.0,35.0,59.0,36.0,32.0,64.0,64.0,66.0,66.0,60.0,66.0,53.0,59.0,87.0,73.0,80.0,48.0,68.0,72.0,49.0,50.0,47.0,62.0,73.73469387755102,66.0,67.0,7.0,9.0,6.0,10.0,10.0,2.0,66.0,1,D. Williams
28,70,71,1.5,6.0,2.0,3.0,2.0,180.0,80.0,33.0,34.0,69.0,60.0,32.0,56.0,39.0,29.0,64.0,58.0,58.0,73.0,60.0,59.0,54.0,67.0,90.0,79.0,91.0,38.0,80.0,69.0,52.0,59.0,33.0,60.0,73.73469387755102,68.0,66.0,9.0,15.0,16.0,15.0,15.0,2.4,62.0,1,J. Okore
27,67,69,1.1,9.0,1.0,3.0,2.0,191.0,82.0,55.0,50.0,61.0,62.0,34.0,55.0,60.0,31.0,62.0,62.0,54.0,44.0,60.0,63.0,55.0,58.0,70.0,83.0,84.0,50.0,74.0,65.0,50.0,55.0,51.0,61.0,73.73469387755102,67.0,63.0,12.0,15.0,14.0,12.0,6.0,1.9,65.0,1,21 K. Mets
22,73,82,6.5,6.0,1.0,3.0,2.0,192.0,84.0,45.0,19.0,72.0,71.0,25.0,59.0,44.0,34.0,64.0,65.0,70.0,82.0,69.0,73.0,52.0,57.0,71.0,72.0,78.0,32.0,74.0,76.0,27.0,60.0,51.0,77.0,73.73469387755102,69.0,78.0,7.0,10.0,8.0,11.0,9.0,9.8,68.0,1,A. Ahmedhodžić
33,77,77,5.0,51.0,2.0,4.0,2.0,184.0,83.0,49.0,25.0,80.0,75.0,36.0,42.0,38.0,31.0,74.0,69.0,40.0,58.0,55.0,72.0,59.0,57.0,81.0,73.0,79.0,41.0,81.0,78.0,39.0,40.0,43.0,73.0,73.73469387755102,78.0,77.0,6.0,8.0,12.0,16.0,11.0,9.5,79.0,1,D. Da Silva
35,70,70,425.0,6.0,1.0,4.0,2.0,189.0,85.0,47.0,40.0,66.0,65.0,55.0,50.0,69.0,72.0,60.0,61.0,34.0,38.0,52.0,68.0,56.0,65.0,80.0,39.0,74.0,40.0,68.0,74.0,40.0,57.0,63.0,65.0,73.73469387755102,74.0,65.0,12.0,14.0,12.0,13.0,6.0,680.0,73.0,1,U. Hünemeier
34,72,72,750.0,10.0,1.0,4.0,2.0,192.0,86.0,38.0,53.0,79.0,67.0,36.0,48.0,48.0,67.0,63.0,60.0,37.0,43.0,43.0,67.0,32.0,77.0,84.0,60.0,80.0,65.0,71.0,71.0,53.0,35.0,52.0,57.0,73.73469387755102,72.0,71.0,13.0,10.0,6.0,15.0,12.0,1.1,73.0,1,A. Donatti
28,70,72,1.6,3.0,1.0,3.0,2.0,185.0,77.0,44.0,29.0,67.0,69.0,42.0,60.0,43.0,29.0,63.0,65.0,75.0,80.0,64.0,69.0,60.0,53.0,73.0,80.0,75.0,38.0,65.0,70.0,40.0,50.0,43.0,69.0,73.73469387755102,70.0,66.0,9.0,10.0,6.0,14.0,8.0,2.1,71.0,1,M. Lode
26,72,75,2.7,23.0,1.0,2.0,2.0,190.0,79.0,67.0,30.0,70.0,71.0,33.0,61.0,43.0,37.0,74.0,68.0,67.0,75.0,64.0,66.0,64.0,47.0,77.0,66.0,77.0,23.0,60.0,71.0,35.0,32.0,52.0,56.0,73.73469387755102,75.0,78.0,7.0,9.0,7.0,13.0,5.0,5.3,74.0,1,Luan Peres
38,70,70,275.0,6.0,2.0,3.0,2.0,180.0,87.0,48.0,30.0,73.0,66.0,44.0,44.0,55.0,31.0,68.0,62.0,32.0,32.0,31.0,70.0,61.0,64.0,66.0,30.0,74.0,52.0,73.0,71.0,44.0,39.0,55.0,74.0,73.73469387755102,72.0,69.0,32.0,33.0,38.0,32.0,34.0,523.0,73.0,1,P. Jagielka
25,75,75,5.5,13.0,1.0,3.0,2.0,187.0,82.0,45.0,44.0,75.0,66.0,34.0,41.0,36.0,55.0,62.0,59.0,54.0,52.0,60.0,74.0,53.0,54.0,77.0,62.0,80.0,52.0,72.0,72.0,24.0,45.0,61.0,67.0,73.73469387755102,82.0,75.0,7.0,16.0,12.0,9.0,11.0,10.5,76.0,1,Duirval Diniz
22,63,70,900.0,11.0,1.0,3.0,2.0,187.0,83.0,61.0,43.0,55.0,64.0,42.0,58.0,48.0,48.0,63.0,62.0,67.0,66.0,66.0,62.0,62.0,55.0,62.0,80.0,69.0,49.0,61.0,58.0,58.0,54.0,45.0,64.0,73.73469387755102,65.0,64.0,11.0,6.0,12.0,5.0,10.0,122.88882636655948,66.0,1,Toti
27,71,74,2.1,6.0,1.0,3.0,2.0,181.0,74.0,53.0,41.0,74.0,60.0,35.0,38.0,39.0,35.0,63.0,54.0,65.0,71.0,64.0,63.0,80.0,51.0,90.0,73.0,71.0,54.0,82.0,70.0,30.0,44.0,32.0,60.0,73.73469387755102,73.0,69.0,13.0,8.0,12.0,10.0,10.0,2.8,69.0,1,J. Une-Larsson
32,67,67,650.0,5.0,1.0,3.0,2.0,191.0,78.0,47.0,43.0,70.0,67.0,36.0,48.0,40.0,47.0,62.0,62.0,54.0,56.0,62.0,63.0,61.0,63.0,70.0,66.0,71.0,51.0,66.0,67.0,57.0,52.0,66.0,61.0,73.73469387755102,68.0,63.0,10.0,13.0,12.0,8.0,10.0,878.0,65.0,1,V. Găman
25,73,76,3.6,30.0,1.0,3.0,2.0,191.0,80.0,41.0,52.0,75.0,61.0,49.0,46.0,29.0,40.0,51.0,60.0,67.0,67.0,53.0,72.0,59.0,52.0,91.0,71.0,79.0,41.0,74.0,77.0,61.0,34.0,32.0,55.0,73.73469387755102,72.0,66.0,14.0,10.0,9.0,12.0,7.0,6.9,72.0,1,M. Helik
29,76,76,6.5,22.0,1.0,3.0,2.0,188.0,87.0,32.0,34.0,77.0,72.0,36.0,53.0,44.0,45.0,66.0,69.0,63.0,69.0,41.0,71.0,60.0,57.0,66.0,69.0,88.0,39.0,65.0,76.0,30.0,43.0,54.0,71.0,73.73469387755102,78.0,76.0,7.0,8.0,13.0,6.0,9.0,13.7,79.0,1,N. Araújo
30,68,68,1.0,6.0,1.0,2.0,2.0,177.0,80.0,56.0,36.0,58.0,59.0,34.0,59.0,37.0,33.0,54.0,58.0,71.0,68.0,74.0,63.0,90.0,43.0,90.0,74.0,81.0,41.0,76.0,65.0,38.0,51.0,30.0,64.0,73.73469387755102,67.0,66.0,8.0,14.0,13.0,8.0,13.0,1.9,67.0,1,N. Thompson
27,61,62,325.0,3.0,1.0,3.0,2.0,186.0,75.0,58.0,46.0,53.0,59.0,39.0,55.0,44.0,35.0,56.0,61.0,71.0,73.0,62.0,61.0,70.0,57.0,83.0,80.0,70.0,55.0,55.0,59.0,54.0,56.0,44.0,55.0,73.73469387755102,61.0,58.0,15.0,11.0,8.0,12.0,13.0,593.0,60.0,1,E. Hewitt
25,61,63,375.0,650.0,1.0,3.0,2.0,183.0,75.0,63.0,47.0,48.0,56.0,52.0,57.0,68.0,68.0,58.0,61.0,66.0,62.0,57.0,55.0,57.0,56.0,59.0,71.0,62.0,58.0,55.0,57.0,58.0,60.0,53.0,61.0,73.73469387755102,58.0,57.0,13.0,9.0,11.0,8.0,15.0,609.0,58.0,1,21 K. O'Connor
31,66,66,575.0,700.0,1.0,3.0,2.0,181.0,73.0,59.0,36.0,53.0,56.0,51.0,48.0,57.0,32.0,54.0,53.0,66.0,68.0,59.0,60.0,70.0,63.0,81.0,83.0,76.0,52.0,81.0,69.0,50.0,41.0,39.0,71.0,73.73469387755102,67.0,66.0,12.0,6.0,5.0,10.0,6.0,776.0,64.0,1,Iván González
39,69,69,250.0,4.0,2.0,3.0,2.0,184.0,83.0,53.0,45.0,75.0,66.0,58.0,58.0,58.0,56.0,68.0,65.0,33.0,32.0,51.0,54.0,55.0,63.0,72.0,32.0,74.0,67.0,75.0,69.0,40.0,48.0,58.0,71.0,73.73469387755102,69.0,63.0,11.0,16.0,14.0,16.0,6.0,363.0,73.0,1,F. Coloccini
31,66,66,575.0,500.0,1.0,3.0,2.0,185.0,81.0,57.0,43.0,63.0,58.0,53.0,44.0,43.0,25.0,64.0,51.0,49.0,48.0,52.0,63.0,68.0,68.0,74.0,90.0,89.0,54.0,76.0,63.0,43.0,40.0,58.0,60.0,73.73469387755102,64.0,63.0,15.0,16.0,9.0,7.0,16.0,1.2,66.0,1,B. Tozer
34,68,68,400.0,3.0,1.0,3.0,2.0,187.0,84.0,37.0,41.0,65.0,59.0,44.0,30.0,33.0,39.0,59.0,51.0,71.0,80.0,68.0,59.0,59.0,55.0,91.0,87.0,85.0,49.0,74.0,64.0,38.0,48.0,46.0,65.0,73.73469387755102,67.0,61.0,16.0,12.0,13.0,11.0,14.0,700.0,66.0,0,C. Avinel
26,73,75,3.3,12.0,1.0,3.0,2.0,185.0,80.0,40.0,39.0,72.0,68.0,31.0,50.0,34.0,42.0,58.0,58.0,62.0,60.0,65.0,74.0,63.0,48.0,81.0,73.0,74.0,37.0,68.0,73.0,44.0,44.0,49.0,67.0,73.73469387755102,79.0,74.0,15.0,13.0,11.0,8.0,9.0,5.5,75.0,1,S. Schonlau
32,69,69,900.0,4.0,1.0,2.0,2.0,188.0,91.0,58.0,35.0,65.0,64.0,54.0,56.0,56.0,43.0,57.0,60.0,43.0,66.0,47.0,66.0,50.0,61.0,78.0,67.0,91.0,33.0,69.0,67.0,59.0,52.0,42.0,60.0,73.73469387755102,69.0,66.0,13.0,9.0,14.0,7.0,8.0,1.4,66.0,1,M. Boxall
27,67,68,1.0,4.0,1.0,4.0,2.0,188.0,79.0,60.0,30.0,68.0,63.0,33.0,62.0,55.0,33.0,58.0,65.0,67.0,75.0,66.0,63.0,54.0,49.0,76.0,72.0,77.0,36.0,68.0,65.0,52.0,53.0,38.0,64.0,73.73469387755102,65.0,67.0,8.0,13.0,9.0,15.0,13.0,1.5,63.0,1,M. Angha
27,75,77,6.0,14.0,1.0,4.0,2.0,191.0,87.0,41.0,47.0,75.0,74.0,31.0,41.0,44.0,35.0,69.0,69.0,50.0,52.0,49.0,68.0,67.0,52.0,82.0,72.0,87.0,31.0,70.0,74.0,47.0,34.0,52.0,68.0,73.73469387755102,74.0,72.0,10.0,9.0,10.0,16.0,10.0,8.0,77.0,1,A. Maxsø
28,72,73,2.2,9.0,1.0,4.0,2.0,182.0,76.0,40.0,29.0,68.0,71.0,28.0,53.0,37.0,34.0,70.0,57.0,78.0,84.0,65.0,72.0,59.0,67.0,78.0,69.0,81.0,49.0,74.0,71.0,29.0,31.0,32.0,69.0,73.73469387755102,72.0,69.0,9.0,7.0,9.0,12.0,12.0,2.9,73.0,1,G. Shoji
31,77,77,6.0,20.0,2.0,3.0,2.0,189.0,96.0,47.0,28.0,80.0,66.0,23.0,51.0,39.0,34.0,67.0,60.0,55.0,49.0,40.0,75.0,36.0,69.0,66.0,82.0,89.0,41.0,81.0,80.0,50.0,64.0,42.0,71.0,74.0,75.0,74.0,9.0,11.0,6.0,11.0,14.0,12.9,69.04920514761544,1,19 Gil
28,70,72,1.6,18.0,1.0,3.0,2.0,183.0,74.0,37.0,38.0,68.0,56.0,23.0,58.0,40.0,53.0,58.0,53.0,74.0,68.0,71.0,70.0,61.0,42.0,93.0,80.0,85.0,28.0,66.0,70.0,43.0,50.0,37.0,65.0,73.73469387755102,69.0,71.0,14.0,11.0,8.0,10.0,13.0,3.2,70.0,0,C. Nelson
30,71,71,1.5,23.0,1.0,3.0,2.0,189.0,80.0,36.0,36.0,67.0,64.0,34.0,52.0,32.0,54.0,65.0,63.0,65.0,69.0,58.0,64.0,61.0,68.0,75.0,61.0,85.0,35.0,69.0,70.0,41.0,46.0,51.0,69.0,73.73469387755102,71.0,67.0,7.0,12.0,9.0,14.0,13.0,2.7,73.0,1,S. Strandberg
24,74,81,8.0,30.0,1.0,2.0,3.0,190.0,81.0,35.0,23.0,73.0,73.0,24.0,54.0,21.0,23.0,66.0,65.0,73.0,80.0,64.0,72.0,75.0,44.0,75.0,73.0,86.0,37.0,69.0,71.0,48.0,57.0,30.0,67.0,73.73469387755102,75.0,73.0,13.0,7.0,11.0,14.0,11.0,16.8,72.0,1,Kim Min Jae
31,70,70,1.1,5.0,1.0,3.0,2.0,185.0,86.0,60.0,45.0,69.0,73.0,46.0,58.0,58.0,52.0,70.0,67.0,30.0,30.0,54.0,70.0,38.0,58.0,42.0,58.0,81.0,47.0,74.0,72.0,43.0,60.0,52.0,67.0,73.73469387755102,72.0,71.0,16.0,14.0,11.0,16.0,9.0,1.7,70.0,1,Fontàs
27,73,75,3.2,24.0,1.0,4.0,2.0,187.0,82.0,38.0,35.0,72.0,65.0,26.0,55.0,44.0,27.0,62.0,65.0,63.0,61.0,61.0,57.0,59.0,61.0,83.0,74.0,77.0,33.0,78.0,74.0,50.0,38.0,41.0,63.0,73.73469387755102,76.0,75.0,10.0,9.0,12.0,15.0,15.0,5.7,75.0,1,I. Lichnovsky
36,73,73,550.0,12.0,1.0,2.0,2.0,180.0,81.0,61.0,32.0,83.0,66.0,39.0,47.0,28.0,31.0,52.0,62.0,58.0,72.0,49.0,68.0,54.0,44.0,88.0,81.0,78.0,30.0,70.0,75.0,51.0,47.0,48.0,65.0,73.73469387755102,75.0,75.0,7.0,15.0,8.0,15.0,14.0,1.0,63.0,1,21 Emu Teixeira
25,69,73,1.7,7.0,1.0,4.0,3.0,184.0,82.0,44.0,38.0,70.0,66.0,42.0,63.0,53.0,28.0,55.0,66.0,61.0,65.0,52.0,62.0,60.0,65.0,74.0,67.0,77.0,43.0,68.0,70.0,40.0,50.0,40.0,60.0,73.73469387755102,69.0,68.0,14.0,13.0,12.0,14.0,7.0,2.6,70.0,1,21 F. Monteseirín
30,75,75,4.9,20.0,2.0,2.0,2.0,188.0,80.0,33.0,31.0,79.0,61.0,35.0,41.0,46.0,37.0,62.0,55.0,62.0,61.0,70.0,60.0,54.0,65.0,83.0,63.0,79.0,37.0,77.0,74.0,41.0,41.0,53.0,67.0,74.0,76.0,84.0,14.0,10.0,12.0,8.0,8.0,9.9,69.04920514761544,1,19 B. Koné
34,68,68,325.0,6.0,1.0,3.0,2.0,183.0,78.0,57.0,44.0,69.0,64.0,54.0,53.0,45.0,58.0,62.0,57.0,34.0,49.0,32.0,55.0,68.0,72.0,80.0,60.0,90.0,52.0,82.0,60.0,48.0,52.0,58.0,68.0,73.73469387755102,64.0,57.0,9.0,8.0,8.0,9.0,10.0,406.0,65.0,1,20 R. Austin
32,73,73,2.0,15.0,1.0,4.0,2.0,189.0,79.0,36.0,34.0,74.0,63.0,56.0,60.0,38.0,33.0,52.0,66.0,52.0,52.0,64.0,72.0,57.0,50.0,82.0,64.0,75.0,41.0,66.0,73.0,42.0,50.0,54.0,68.0,73.73469387755102,77.0,74.0,12.0,16.0,8.0,6.0,13.0,3.4,73.0,1,M. Yoshida
23,77,82,14.5,21.0,2.0,3.0,2.0,193.0,89.0,35.0,33.0,79.0,71.0,18.0,49.0,34.0,31.0,59.0,69.0,66.0,68.0,67.0,79.0,63.0,62.0,68.0,63.0,78.0,35.0,68.0,77.0,35.0,49.0,38.0,72.0,73.73469387755102,82.0,80.0,6.0,10.0,10.0,9.0,14.0,27.2,79.0,1,F. Uduokhai
